id,case_number,date,block,iucr,crime_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,city,data_source,fetch_date
14076991,JK107040,2026-01-07 13:45:00,001XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,1523,015,37,25,08B,1141689,1900606,2026,2026-01-15T15:43:23.000,41.883330702,-87.755170713,"{'latitude': '41.883330702', 'longitude': '-87.755170713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077429,JK107030,2026-01-07 13:50:00,062XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,0714,007,15,67,08B,1166408,1863427,2026,2026-01-15T15:43:23.000,41.780814883,-87.665462205,"{'latitude': '41.780814883', 'longitude': '-87.665462205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077481,JK107062,2026-01-07 14:00:00,012XX S KEELER AVE,0460,BATTERY,SIMPLE,STREET,False,False,1011,010,24,29,08B,1148575,1894208,2026,2026-01-15T15:43:23.000,41.86564376,-87.730049737,"{'latitude': '41.86564376', 'longitude': '-87.730049737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076914,JK107130,2026-01-07 14:06:00,067XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0833,008,23,65,08B,1150529,1859650,2026,2026-01-15T15:43:23.000,41.770773877,-87.723776406,"{'latitude': '41.770773877', 'longitude': '-87.723776406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077594,JK107928,2026-01-07 14:15:00,039XX W CERMAK RD,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,1014,010,24,29,04A,1150269,1889087,2026,2026-01-15T15:43:23.000,41.851558283,-87.723964347,"{'latitude': '41.851558283', 'longitude': '-87.723964347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14078822,JK109391,2026-01-07 14:22:00,076XX N PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2422,024,49,1,08B,1163657,1950523,2026,2026-01-15T15:43:23.000,42.019870961,-87.673090474,"{'latitude': '42.019870961', 'longitude': '-87.673090474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076917,JK107194,2026-01-07 14:25:00,056XX S ST LOUIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,0822,008,14,63,04A,1154008,1866945,2026,2026-01-15T15:43:23.000,41.79072409,-87.710829983,"{'latitude': '41.79072409', 'longitude': '-87.710829983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077657,JK107903,2026-01-07 14:30:00,011XX E 46TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,0222,002,4,39,08B,1184584,1874737,2026,2026-01-15T15:43:23.000,41.811443713,-87.598471599,"{'latitude': '41.811443713', 'longitude': '-87.598471599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077088,JK107095,2026-01-07 14:35:00,072XX S DOBSON AVE,031A,ROBBERY,ARMED - HANDGUN,PARK PROPERTY,False,False,0324,003,5,69,03,1184473,1857325,2026,2026-01-15T15:43:23.000,41.763666319,-87.599423896,"{'latitude': '41.763666319', 'longitude': '-87.599423896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077484,JK107886,2026-01-07 14:40:00,041XX W CHICAGO AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,1111,011,37,23,08B,1148800,1905023,2026,2026-01-15T15:43:23.000,41.895316997,-87.728944145,"{'latitude': '41.895316997', 'longitude': '-87.728944145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076922,JK107107,2026-01-07 14:40:00,073XX S FAIRFIELD AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,0835,008,18,66,04A,1159309,1855962,2026,2026-01-16T15:41:17.000,41.76047819,-87.691692825,"{'latitude': '41.76047819', 'longitude': '-87.691692825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076856,JK107183,2026-01-07 14:58:00,028XX W PETERSON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2011,020,40,2,04A,1156492,1939744,2026,2026-01-15T15:43:23.000,41.990441615,-87.699750627,"{'latitude': '41.990441615', 'longitude': '-87.699750627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14078238,JK108747,2026-01-07 15:00:00,034XX E 114TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,0433,004,10,52,04A,1201023,1829980,2026,2026-01-15T15:43:23.000,41.688226074,-87.539689965,"{'latitude': '41.688226074', 'longitude': '-87.539689965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077073,JK107212,2026-01-07 15:00:00,078XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0421,004,7,43,08A,1197814,1854066,2026,2026-01-15T15:43:23.000,41.754400648,-87.550635931,"{'latitude': '41.754400648', 'longitude': '-87.550635931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077592,JK107940,2026-01-07 15:00:00,003XX W 29TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0914,009,11,34,08A,1174319,1885463,2026,2026-01-15T15:43:23.000,41.841111499,-87.635803311,"{'latitude': '41.841111499', 'longitude': '-87.635803311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076792,JK107136,2026-01-07 15:20:00,013XX E 47TH ST,0560,ASSAULT,SIMPLE,BANK,False,False,0222,002,4,39,08A,1185729,1874101,2026,2026-01-15T15:43:23.000,41.80967154,-87.594291927,"{'latitude': '41.80967154', 'longitude': '-87.594291927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076852,JK107175,2026-01-07 15:25:00,009XX W DIVERSEY PKWY,0460,BATTERY,SIMPLE,STREET,False,False,1935,019,43,7,08B,1169315,1918782,2026,2026-01-15T15:43:23.000,41.932651187,-87.653197025,"{'latitude': '41.932651187', 'longitude': '-87.653197025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077056,JK107179,2026-01-07 15:30:00,104XX S KEDZIE AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,2211,022,19,74,08B,1156850,1835291,2026,2026-01-15T15:43:23.000,41.703803445,-87.701261572,"{'latitude': '41.703803445', 'longitude': '-87.701261572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076847,JK107167,2026-01-07 15:30:00,106XX S HALSTED ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,False,False,2233,022,21,73,04A,1172868,1834259,2026,2026-01-15T15:43:23.000,41.700633897,-87.642636914,"{'latitude': '41.700633897', 'longitude': '-87.642636914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076900,JK107257,2026-01-07 15:30:00,063XX S WESTERN AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,BANK,False,False,0825,008,16,66,03,1161460,1862589,2026,2026-01-15T15:43:23.000,41.778619322,-87.683625816,"{'latitude': '41.778619322', 'longitude': '-87.683625816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077489,JK107896,2026-01-07 15:30:00,019XX W OGDEN AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1231,012,27,28,08A,1163312,1897077,2026,2026-01-15T15:43:23.000,41.873219626,-87.675868666,"{'latitude': '41.873219626', 'longitude': '-87.675868666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14085938,JK118719,2026-01-07 15:30:00,001XX W 108TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0513,005,9,49,08A,1177093,1833334,2026,2026-01-20T15:41:16.000,41.698001541,-87.627194362,"{'latitude': '41.698001541', 'longitude': '-87.627194362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076874,JK107217,2026-01-07 15:34:00,017XX E 68TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0332,003,5,43,08A,1188837,1860224,2026,2026-01-15T15:43:23.000,41.771518132,-87.583336484,"{'latitude': '41.771518132', 'longitude': '-87.583336484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14079733,JK110629,2026-01-07 15:40:00,036XX N MILWAUKEE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1731,017,30,16,04A,1146726,1923676,2026,2026-01-15T15:43:23.000,41.946542477,-87.736084376,"{'latitude': '41.946542477', 'longitude': '-87.736084376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076894,JK107190,2026-01-07 15:41:00,026XX W 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,True,0835,008,18,70,08B,1159655,1852164,2026,2026-01-15T15:43:23.000,41.75004881,-87.690528719,"{'latitude': '41.75004881', 'longitude': '-87.690528719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076934,JK107189,2026-01-07 15:44:00,018XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2535,025,26,22,08B,1151084,1912057,2026,2026-01-15T15:43:23.000,41.914574516,-87.720370913,"{'latitude': '41.914574516', 'longitude': '-87.720370913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077037,JK107218,2026-01-07 15:47:00,012XX S HARDING AVE,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,True,False,1011,010,24,29,08A,1150241,1894211,2026,2026-01-15T15:43:23.000,41.865619703,-87.723933633,"{'latitude': '41.865619703', 'longitude': '-87.723933633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076904,JK107205,2026-01-07 15:53:00,063XX W 56TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0811,008,13,56,08B,1135110,1866750,2026,2026-01-15T15:43:23.000,41.79054357,-87.780130326,"{'latitude': '41.79054357', 'longitude': '-87.780130326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077231,JK107441,2026-01-07 16:00:00,048XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,STREET,False,True,0931,009,20,61,08A,1166155,1872711,2026,2026-01-15T15:43:23.000,41.80629669,-87.666125588,"{'latitude': '41.80629669', 'longitude': '-87.666125588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077006,JK107341,2026-01-07 16:00:00,030XX S LOCK ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0913,009,11,60,08A,1167485,1884895,2026,2026-01-15T15:43:23.000,41.839702416,-87.660897878,"{'latitude': '41.839702416', 'longitude': '-87.660897878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077024,JK107430,2026-01-07 16:00:00,034XX N WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DEPARTMENT STORE,False,True,1921,019,47,5,08B,1159771,1922681,2026,2026-01-15T15:43:23.000,41.943552694,-87.688162342,"{'latitude': '41.943552694', 'longitude': '-87.688162342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076877,JK107206,2026-01-07 16:00:00,023XX W 111TH ST,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,2212,022,19,75,08B,1162766,1830957,2026,2026-01-15T15:43:23.000,41.691788999,-87.67971859,"{'latitude': '41.691788999', 'longitude': '-87.67971859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076982,JK107401,2026-01-07 16:00:00,011XX N OAKLEY BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,False,True,1212,012,1,24,08B,1160869,1907512,2026,2026-01-15T15:43:23.000,41.901905162,-87.684548444,"{'latitude': '41.901905162', 'longitude': '-87.684548444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077402,JK107598,2026-01-07 16:00:00,002XX W GARFIELD BLVD,0460,BATTERY,SIMPLE,STREET,False,False,0935,009,20,37,08B,1175647,1868500,2026,2026-01-15T15:43:23.000,41.794533814,-87.631438536,"{'latitude': '41.794533814', 'longitude': '-87.631438536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077539,JK107817,2026-01-07 16:00:00,011XX W THORNDALE AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,2433,024,48,77,08B,1167594,1939683,2026,2026-01-15T15:43:23.000,41.990041584,-87.65891695,"{'latitude': '41.990041584', 'longitude': '-87.65891695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076920,JK107208,2026-01-07 16:07:00,064XX S KEDZIE AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,0823,008,14,66,08B,1156165,1861549,2026,2026-01-15T15:43:23.000,41.775873548,-87.703065743,"{'latitude': '41.775873548', 'longitude': '-87.703065743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076936,JK107279,2026-01-07 16:27:00,0000X S LA SALLE ST,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,0122,001,34,32,08B,1175138,1900236,2026,2026-01-15T15:43:23.000,41.881631341,-87.632355275,"{'latitude': '41.881631341', 'longitude': '-87.632355275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077072,JK107261,2026-01-07 16:40:00,063XX S WESTERN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,0825,008,16,66,04A,1161459,1862643,2026,2026-01-15T15:43:23.000,41.778767526,-87.683627986,"{'latitude': '41.778767526', 'longitude': '-87.683627986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076939,JK107284,2026-01-07 16:43:00,0000X N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1522,015,29,25,08B,1139506,1899687,2026,2026-01-15T15:43:23.000,41.880848925,-87.763209368,"{'latitude': '41.880848925', 'longitude': '-87.763209368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076949,JK107383,2026-01-07 16:43:00,025XX N NARRAGANSETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,False,True,2512,025,36,19,08B,1133317,1916205,2026,2026-01-15T15:43:23.000,41.926287021,-87.785547998,"{'latitude': '41.926287021', 'longitude': '-87.785547998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077001,JK107400,2026-01-07 16:45:00,005XX E 40TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,0214,002,3,38,08B,1180450,1878249,2026,2026-01-15T15:43:23.000,41.821176924,-87.613526794,"{'latitude': '41.821176924', 'longitude': '-87.613526794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14078676,JK109196,2026-01-07 16:45:00,002XX N UNION AVE,0460,BATTERY,SIMPLE,STREET,False,False,1214,012,34,28,08B,1171529,1901960,2026,2026-01-15T15:43:23.000,41.886442236,-87.645556563,"{'latitude': '41.886442236', 'longitude': '-87.645556563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077015,JK107283,2026-01-07 16:57:00,043XX S ARCHER AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,LIBRARY,False,False,0922,009,12,58,04A,1156167,1875828,2026,2026-01-15T15:43:23.000,41.815057082,-87.702674389,"{'latitude': '41.815057082', 'longitude': '-87.702674389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077588,JK107983,2026-01-07 17:00:00,020XX W 52ND PL,0560,ASSAULT,SIMPLE,STREET,False,False,0932,009,16,61,08A,1163660,1869676,2026,2026-01-15T15:43:23.000,41.798021066,-87.6753616,"{'latitude': '41.798021066', 'longitude': '-87.6753616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14079933,JK107571,2026-01-07 17:00:00,008XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1531,015,37,25,08B,1141868,1905141,2026,2026-01-15T15:43:23.000,41.895771979,-87.754401049,"{'latitude': '41.895771979', 'longitude': '-87.754401049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076948,JK107340,2026-01-07 17:00:00,029XX N LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2523,025,35,21,08B,1150829,1919574,2026,2026-01-15T15:43:23.000,41.935206818,-87.721110578,"{'latitude': '41.935206818', 'longitude': '-87.721110578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077791,JK108153,2026-01-07 17:03:00,022XX N SACRAMENTO AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1414,014,1,22,04A,1155993,1915173,2026,2026-01-15T15:43:23.000,41.923027381,-87.702251625,"{'latitude': '41.923027381', 'longitude': '-87.702251625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076990,JK107337,2026-01-07 17:10:00,096XX S PARNELL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,2223,022,9,73,08A,1174331,1840981,2026,2026-01-15T15:43:23.000,41.719047714,-87.637080945,"{'latitude': '41.719047714', 'longitude': '-87.637080945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076880,JK107328,2026-01-07 17:10:00,107XX S CALUMET AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,0513,005,9,49,08A,1180483,1833794,2026,2026-01-15T15:43:23.000,41.699186904,-87.614767977,"{'latitude': '41.699186904', 'longitude': '-87.614767977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
29004,JK107233,2026-01-07 17:17:00,000XX E 100TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,0511,005,9,49,01A,1178504,1838685,2026,2026-01-15T15:43:23.000,41.71265356,-87.621866175,"{'latitude': '41.71265356', 'longitude': '-87.621866175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14078463,JK108938,2026-01-07 17:25:00,036XX N HALSTED ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1923,019,44,6,08A,1170271,1924485,2026,2026-01-15T15:43:23.000,41.948279589,-87.649516667,"{'latitude': '41.948279589', 'longitude': '-87.649516667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077075,JK107398,2026-01-07 17:53:00,022XX S HALSTED ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1235,012,25,31,08B,1171385,1889202,2026,2026-01-15T15:43:23.000,41.851436512,-87.646460241,"{'latitude': '41.851436512', 'longitude': '-87.646460241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077057,JK107405,2026-01-07 18:28:00,080XX S EXCHANGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0422,004,7,46,08B,1197222,1852411,2026,2026-01-15T15:43:23.000,41.749873967,-87.552860394,"{'latitude': '41.749873967', 'longitude': '-87.552860394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077590,JK107864,2026-01-07 18:30:00,007XX W 48TH PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0935,009,15,61,08A,1172217,1872709,2026,2026-01-15T15:43:23.000,41.806159913,-87.643892418,"{'latitude': '41.806159913', 'longitude': '-87.643892418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14082620,JK114052,2026-01-07 18:30:00,030XX S LOCK ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0913,009,11,60,08A,1167485,1884895,2026,2026-01-15T15:43:23.000,41.839702416,-87.660897878,"{'latitude': '41.839702416', 'longitude': '-87.660897878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077250,JK107454,2026-01-07 18:37:00,002XX E HURON ST,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1834,018,2,8,08A,1178046,1905133,2026,2026-01-15T15:43:23.000,41.895003278,-87.62152816,"{'latitude': '41.895003278', 'longitude': '-87.62152816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14076998,JK107421,2026-01-07 18:48:00,013XX N SEDGWICK ST,0560,ASSAULT,SIMPLE,STREET,False,True,1821,018,27,8,08A,1173416,1908947,2026,2026-01-15T15:43:23.000,41.905573245,-87.638419281,"{'latitude': '41.905573245', 'longitude': '-87.638419281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14083410,JK115486,2026-01-07 18:51:00,030XX N CLARK ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,1934,019,44,6,08A,1170665,1920334,2026,2026-01-16T15:41:17.000,41.936880447,-87.648190373,"{'latitude': '41.936880447', 'longitude': '-87.648190373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14077084,JK107499,2026-01-07 19:00:00,025XX N RUTHERFORD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2512,025,36,18,08B,1130993,1916071,2026,2026-01-15T15:43:23.000,41.925959732,-87.794090867,"{'latitude': '41.925959732', 'longitude': '-87.794090867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
